id,lon,lat
89a9012a263ffff,-51.19367411143602,-30.102129217716755
89a901281c3ffff,-51.21040897384308,-30.064660974048742
89a90129983ffff,-51.19637653709048,-30.01868917893862
89a9012b06fffff,-51.151105552003855,-30.102979223860576
89a90128e17ffff,-51.218550947822436,-30.040385308568393
89a90128e5bffff,-51.20333660484852,-30.040296899227094
89a90129e57ffff,-51.145332535437824,-30.035518565287735
89a9012a02fffff,-51.224330425163195,-30.107824501766146
89a9012a063ffff,-51.21529097818913,-30.109982928758757
89a90128217ffff,-51.176888538027995,-30.063356667976507
89a9012ae8bffff,-51.23887139868504,-30.091338297224187
89a9012acdbffff,-51.251446071046466,-30.10135001018271
89a9012b35bffff,-51.141614868118516,-30.094082652700276
89a90128ec3ffff,-51.20962444903595,-30.045309175988233
89a901284cfffff,-51.19024953615809,-30.092721717617817
89a901284bbffff,-51.20237826812576,-30.091683834830015
89a90128e73ffff,-51.21226361778619,-30.03537345436074
89a90129987ffff,-51.19935242392596,-30.01704674728896
89a9012806fffff,-51.19199342404105,-30.060682276663233
89a90128a03ffff,-51.21467839278542,-30.01990598490086
89a9012a3dbffff,-51.209002974151744,-30.104980010939702
89a90129197ffff,-51.15858172601844,-30.062139151931532
89a9012885bffff,-51.22416524588967,-30.028806415376614
89a901299a3ffff,-51.20221598625109,-30.01263839219196
89a90129d4fffff,-51.184585044596886,-30.028019586787448
89a9012a137ffff,-51.24835848298437,-30.100227829145858
89a901281a7ffff,-51.22837422890819,-30.057578357543285
89a9012aedbffff,-51.22983279925478,-30.093497722328156
89a9012b39bffff,-51.15408244297856,-30.101342340140082
89a90128303ffff,-51.194633132076916,-30.05074692456398
89a901280d7ffff,-51.19266552405965,-30.07726379511137
89a9012b373ffff,-51.15054621089755,-30.089167924804247
89a9012aeb3ffff,-51.24790927680662,-30.08917825250503
89a90128233ffff,-51.179752805019646,-30.058953337459393
89a901290afffff,-51.14038494483376,-30.063684981200485
89a90128a73ffff,-51.21147865641399,-30.01601255780097
89a9012996bffff,-51.18666500220496,-30.00425046145128
89a90128e03ffff,-51.21546335343794,-30.03926233653374
89a90e924afffff,-51.2229314006487,-29.998382214832066
89a90128a9bffff,-51.21501486093008,-30.028203505575142
89a90129b0bffff,-51.16836115739363,-30.003029750462186
89a9012b303ffff,-51.15374689802074,-30.093053765655313
89a90128d47ffff,-51.251725820072465,-30.03338615547147
89a901280bbffff,-51.20159379020008,-30.072345600787408
89a90129183ffff,-51.155493151902895,-30.061014776890552
89a90129c7bffff,-51.166728042609826,-30.03786213222139
89a901295a3ffff,-51.16211764719508,-30.074317913725043
89a90129e97ffff,-51.15779854659103,-30.042787007360094
89a901669b7ffff,-51.141237605318366,-30.00949617620278
89a9012a123ffff,-51.2452709642354,-30.099105574967147
89a9012b103ffff,-51.175367429894685,-30.10091857849024
89a90129127ffff,-51.160998671109375,-30.046677214888806
89a901282bbffff,-51.17997677574908,-30.064480539705443
89a90129bafffff,-51.180489263726635,-30.00199841533588
89a90129c97ffff,-51.17941688649049,-30.050655756096607
89a9012826fffff,-51.1703758088684,-30.05281561474706
89a9012b19bffff,-51.17570350315213,-30.109202570340905
89a90e92453ffff,-51.20485536448354,-30.002698257626758
89a90129857ffff,-51.166168216797686,-30.024037230945193
89a9012865bffff,-51.162453502511966,-30.082611000804494
89a9012aea3ffff,-51.247796995115266,-30.086416983164725
89a90128227ffff,-51.182617135138166,-30.05454542995326
89a90128e4fffff,-51.20620032821215,-30.03588847121982
89a90129a2bffff,-51.15336776243527,-30.008467336052195
89a9012b07bffff,-51.148240050951735,-30.107381908293537
89a90128557ffff,-51.21096967411946,-30.078476557450823
89a90129e53ffff,-51.142355525938505,-30.037159775562174
89a90128ed3ffff,-51.20973627504449,-30.048075012012767
89a9012911bffff,-51.14920378210236,-30.05599992109012
89a90129d5bffff,-51.18172123428026,-30.032427551842133
89a901281b3ffff,-51.22551118703839,-30.061982739236562
89a901284cbffff,-51.187273178673365,-30.094359419921364
89a90129a43ffff,-51.141460941452976,-30.015028004056695
89a9012a11bffff,-51.236457066007546,-30.106787986465825
89a90e924c7ffff,-51.21103039361272,-30.004949159772462
89a90128ac3ffff,-51.208839595276196,-30.02595280361259
89a9012a16fffff,-51.23600818600179,-30.09574288704373
89a90129a97ffff,-51.157015351124826,-30.02342577590756
89a9012812fffff,-51.22197476169219,-30.049801169341894
89a90128e67ffff,-51.215126804611565,-30.030964831322834
89a90129937ffff,-51.20199187798416,-30.007106675440465
89a9012838bffff,-51.1948572685885,-30.05627861806724
89a901298abffff,-51.178297281382505,-30.02300609305245
89a9012916fffff,-51.14875640323182,-30.044940870876022
89a90128503ffff,-51.217033251985285,-30.077956803030524
89a90128e13ffff,-51.215575333744475,-30.04202816937934
89a90129d73ffff,-51.19064894539682,-30.02750556567979
89a90129597ffff,-51.159364896655894,-30.081486721908316
89a90128483ffff,-51.199514395739314,-30.096087635667956
89a901291cfffff,-51.14622687415608,-30.05764121497896
89a9012b237ffff,-51.14183842877671,-30.099609895813472
89a9012b1abffff,-51.181432572176924,-30.100400461750883
89a90128477ffff,-51.19597798346751,-30.083914447730738
89a9012950fffff,-51.152851851005174,-30.07094482839021
89a90129b23ffff,-51.17728949229825,-29.99810414086293
89a90129e2fffff,-51.15712730905839,-30.026191669847
89a90129e8fffff,-51.15459802421152,-30.038896719542908
89a901298c3ffff,-51.166392324798416,-30.029568999960553
89a90129b77ffff,-51.171225370417815,-29.99862205659189
89a90129b17ffff,-51.174537337065615,-30.005282365177788
89a9012984fffff,-51.16296829116954,-30.02014262194365
89a90129ea3ffff,-51.1605513182933,-30.03561367980412
89a9012805bffff,-51.18328893042603,-30.07113152905383
89a9012910fffff,-51.15206874270009,-30.051597185321768
89a90128423ffff,-51.20204197549101,-30.08339538342317
89a9012813bffff,-51.21911166701946,-30.054209929456086
89a90129537ffff,-51.16189399524949,-30.068790686412164
89a90129867ffff,-51.17189713413652,-30.015221897890726
89a90128083ffff,-51.19872978638262,-30.076749396093636
89a90128ec7ffff,-51.2125999357279,-30.043666450181277
89a9012ae2fffff,-51.24437271071322,-30.077006373436735
89a9012ae97ffff,-51.24504652772588,-30.093583038133694
89a90129eb3ffff,-51.160663065586554,-30.038379565596433
89a901285b3ffff,-51.22629634016108,-30.081325357233485
89a9012b14fffff,-51.16610162305306,-30.09754644825219
89a9012806bffff,-51.18901741158179,-30.0623245353442
89a90129e43ffff,-51.14224364027882,-30.034393872678095
89a9012a10bffff,-51.23634507908844,-30.1040267131077
89a901291dbffff,-51.14336180590345,-30.062043820516468
89a9012ae47ffff,-51.2324718627887,-30.08357069497704
89a901288cfffff,-51.23034005792707,-30.031056396121983
89a90129aa3ffff,-51.15976797511222,-30.01625244496512
89a90128a4fffff,-51.205415577132776,-30.016532048211726
89a9012a207ffff,-51.199962472888124,-30.10713738602992
89a9012a133ffff,-51.24538319269679,-30.101866841447226
89a90129a8bffff,-51.15083843728701,-30.02117234782899
89a90128157ffff,-51.21018492382831,-30.059129316686153
89a90128eabffff,-51.22152613931588,-30.03874238107578
89a90129803ffff,-51.17223293933098,-30.023519545295088
89a90128a63ffff,-51.211366499639624,-30.013246710355936
89a901280cbffff,-51.18648933613769,-30.075016581838362
89a9012b113ffff,-51.17547966391035,-30.10367991009986
89a9012846bffff,-51.189801631813914,-30.081667394029747
89a9012a383ffff,-51.22113041034452,-30.103944909320866
89a90129dd3ffff,-51.18812130594464,-30.040206731491054
89a9012b163ffff,-51.172055125275456,-30.09426742110413
89a90129187ffff,-51.15846968249856,-30.059373274645235
89a9012a127ffff,-51.24824617403151,-30.097466564973484
89a9012b2a3ffff,-51.142062015625704,-30.105137133813326
89a90129193ffff,-51.15560478347669,-30.063776144450006
89a9012820fffff,-51.17368822733645,-30.059466860162217
89a90128a13ffff,-51.214790650137076,-30.022671826238234
89a901298c7ffff,-51.16936838527675,-30.027927246603134
89a90129bd3ffff,-51.16572072064819,-30.012969164435344
89a9012956fffff,-51.14953946449565,-30.064293067164147
89a90129ea7ffff,-51.16352765579945,-30.033972059037115
89a9012b1c7ffff,-51.17250274161249,-30.105321789632605
89a9012838fffff,-51.19783332784356,-30.054636226455976
89a90129c47ffff,-51.16683996426297,-30.040628011165772
89a9012860fffff,-51.17447171869244,-30.07881434020186
89a9012a16bffff,-51.233032823734206,-30.097381621175597
89a90129a2fffff,-51.15634405858624,-30.00682587270965
89a90129c8bffff,-51.17324038016263,-30.048407906402037
89a90128c4bffff,-51.224838262142406,-30.045396856366857
89a90128553ffff,-51.20799376175211,-30.080114729527605
89a9012800bffff,-51.19232944840038,-30.068975297785396
89a90128023ffff,-51.20125730479737,-30.064052610643675
89a90128ac7ffff,-51.21181516702812,-30.024310092405727
89a9012b1afffff,-51.1844088827706,-30.098762892536154
89a90129c2fffff,-51.178744912596244,-30.03406507139329
89a9012853bffff,-51.21989680133745,-30.073552612977686
89a90129933ffff,-51.199016330726195,-30.008749167699122
89a9012984bffff,-51.15999170823625,-30.021784232809498
89a901283b7ffff,-51.2068726763491,-30.052478996998587
89a90128cc7ffff,-51.234212703340646,-30.051530699157723
89a90e9269bffff,-51.192616789042994,-30.000965964271092
89a9012858fffff,-51.220233256755364,-30.081845538402444
89a90128e4bffff,-51.20322464252186,-30.037531054116332
89a90129b73ffff,-51.168249241032896,-30.00026385700147
89a9012833bffff,-51.19749722452252,-30.046343202654537
89a90128223ffff,-51.17964082553658,-30.056187478289765
89a901281b7ffff,-51.228486581577855,-30.060339657522626
89a90e924c3ffff,-51.20805506067459,-30.00659185587644
89a90129ca7ffff,-51.18514519104943,-30.04184890623355
89a90129e2bffff,-51.1541504490367,-30.02783314807362
89a9012ae2bffff,-51.2413977220891,-30.078645298392356
89a90129dbbffff,-51.20002479071803,-30.03364187173097
89a90129e47ffff,-51.14522056916023,-30.03275266451154
89a901285b7ffff,-51.22927198428007,-30.0796867724229
89a9012b167ffff,-51.17503173269076,-30.09263006245416
89a90129863ffff,-51.16892084583977,-30.016863710812142
89a9012991bffff,-51.190089090675926,-30.01367172877425
89a90e926c3ffff,-51.18644112154348,-29.99871419594032
89a9012a36bffff,-51.211417960401434,-30.089526294296867
89a90128c67ffff,-51.23673896079522,-30.038833202419266
89a90128a4bffff,-51.202440130429146,-30.01817461606095
89a9012a203ffff,-51.196986494981815,-30.108775305000258
89a90129533ffff,-51.15891724048076,-30.070432264641664
89a90129c2bffff,-51.17576882491791,-30.035707035428032
89a90128427ffff,-51.205018084639335,-30.08175734599682
89a90129aa7ffff,-51.162744396996736,-30.014610838376957
89a9012a1cfffff,-51.23348171660327,-30.10843124135009
89a9012818fffff,-51.219447970936734,-30.06249836971899
89a90e93497ffff,-51.15623214667294,-30.00405996980531
89a901288cbffff,-51.227364583387335,-30.032695011803114
89a9012880bffff,-51.23320296749242,-30.02664738044712
89a9012ae43ffff,-51.229496480380924,-30.085209351029103
89a90129807ffff,-51.17520904679605,-30.021877658989368
89a90129b5bffff,-51.159320580580875,-30.005184341623472
89a9012a10fffff,-51.239320260096015,-30.102387905437194
89a90129d77ffff,-51.19362486574698,-30.025863264641632
89a9012b14bffff,-51.16312505230399,-30.09918811632013
89a90128627ffff,-51.183401022107304,-30.073892866104416
89a90129dd7ffff,-51.19109732245084,-30.038564489430744
89a90128a67ffff,-51.214341985137686,-30.01160845262721
89a90128353ffff,-51.185593030535784,-30.05290782696121
89a90128d7bffff,-51.25161349572333,-30.030620353966714
89a9012a387ffff,-51.22410615646935,-30.102301932128622
89a90129bbbffff,-51.17762536503213,-30.006406307242763
89a9012aa43ffff,-51.2287109933625,-30.065866766404707
89a9012820bffff,-51.17071162254823,-30.06110870635129
89a9012840bffff,-51.19311372418957,-30.088318115042153
89a90128eafffff,-51.22450156667081,-30.037103898075717
89a90129bd7ffff,-51.16869694606867,-30.011327423153585
89a90128153ffff,-51.207209260441005,-30.06077198587611
89a90129133ffff,-51.158133922852095,-30.05108014695811
89a9012ac43ffff,-51.25110889135096,-30.093061712412148
89a90129a47ffff,-51.14443795428062,-30.013386809911648
89a90128883ffff,-51.23960180720366,-30.0344240530371
89a90166da7ffff,-51.14190834664775,-30.02609615600347
